X,Y,objectid,id,pavadinimas,gatve,kryptis,atsakingas,savivaldybe,peronas,paviljonas,paviljono_piklausomybe,paviljono_tipas,suolas,siuksliu_deze,svieslente,transporto_balsas,GlobalID
574137.9275,6064563.3651,830,3616,Kriaučiūnai,Čekoniškių g.,į miestą,SĮSP,Vilniaus miesto,yra,nėra, , ,yra,reikia perkelti (seno tipo),nėra,nėra,81e01b71-9eab-4532-9700-0f44ac0557a1
577618.875,6057059.5001,831,2417,Valkininkų st.,Titnago g.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,nėra,, ,yra,reikia perkelti,nėra,nėra,bc67f7be-94d7-40f7-b339-2674cd77524d
582012.8633,6052866.5218,832,2714,Vilniaus st.,Salininkų g.,iš stoties,SĮSP,Vilniaus miesto,reikalingas remontas,nėra, , ,yra,reikia perkelti,nėra,nėra,4a7804bd-cbf1-44d1-9335-b3c157cecc57
585501.6104,6059679.5897,833,1313,Juodasis kelias,Ribiškių Didžioji g.,iš stoties,SĮSP,Vilniaus miesto,yra,nėra, , ,yra,yra,nėra,nėra,cd04fea8-cc42-4c74-8ed4-3a1534e23b62
585020.3125,6052015.0001,834,4325,Kineliai,Gamykos,į miestą,LAKD,Vilniaus rajono,yra,nėra, , ,yra,yra,nėra,nėra,6ee741d4-4df9-49c4-858a-aba2eb7e5973
577380.0,6064469.0001,835,3403,Tvenkinių st.,Sidaronių g.,į miestą,SĮSP,Vilniaus miesto,yra,nėra,,,yra,yra,nėra,nėra,c1962e8f-92d3-4444-8778-35a9692aa490
576700.9417,6061112.6616,836,1654,Monikos Mironaitės st.,Mironaitės g.,kink Karoliniškių,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,yra,nėra,yra - veikia,318e3a23-7d97-4eb6-aa79-b86d5adf6211
577667.1875,6058669.0001,837,1633,Neužmirštuolių st.,Bukčių g.,link Šiltnamių g.,SĮSP,Vilniaus miesto,yra,nėra, , ,yra,reikia perkelti,nėra,nėra,a24e05b3-96b6-480a-97f9-1746b564762e
585326.5625,6075269.0001,838,2251,Pagubės sodai,Sakališkių g.,iš miesto,SĮSP,Vilniaus miesto,reikalingas remontas,nėra,,,nėra,reikia perkelti,nėra,nėra,501aafc7-a2a8-418a-839b-ea956b118321
581468.812,6050575.0272,839,2728,2-ieji Juodšiliai,Baltosios vokės g.,link Eišiškių g.,LAKD,Vilniaus rajono,reikalingas remontas,yra,LAKD,"Nestandartinis (fanerInis, kombinuotas, kt)",nėra,yra (seno tipo),nėra,nėra,614ddd49-66f7-4624-abd0-2ce13c8a58ff
576876.1875,6057348.0001,840,2419,Šaltupio st.,Titnago g.,link Savanorių pr.,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,reikia perkelti,nėra,nėra,a54a209f-6a0c-465f-afa8-2d16b7319481
584118.075,6056354.1134,841,2635,Miško parkas,Liepkalnio g.,iš stoties,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti,nėra,nėra,08454aee-5b35-4cd8-9962-9e490e796fe4
577320.7166,6074702.9105,842,5207,Mažoji Riešė,Bendorių kelias,iš miesto,LAKD,Vilniaus rajono,reikalingas remontas,nėra, , ,yra,nėra,nėra,nėra,4fc6d5fd-370d-4843-8bd6-30f32058dbd7
581577.1853,6050555.7043,843,2729,2-ieji Juodšiliai,Baltosios vokės g.,link geležinkelio ,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,yra,nėra, , ,yra,yra,nėra,nėra,7798c403-256b-4812-b414-6b6797ddb663
571572.885123,6057379.34437922,844,3903,Juliaus Janonio st.,Lentvario g.,link Grigiškių,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,reikia perkelti,nėra,nėra,e2a55970-c398-4583-963c-31fd0e204fd2
590317.0567,6063416.3759,845,2325,Uosių st.,Šiaurės g.,link N.Vilnios,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,yra,nėra,nėra,477a7e49-2241-41bb-a5c9-53457592343d
583612.0,6054637.6718,846,2646,Pupinė,Salininkų g.,iš miesto,SĮSP,Vilniaus miesto,yra,nėra, , ,yra,nėra,nėra,nėra,c0132e1a-6314-43b5-9283-a06e1dfc6944
586896.8142,6073719.5584,847,2223,Kryžiokai,Žaliųjų ežerų g.,iš centro ,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,yra,nėra,nėra,ad994962-b32e-429a-9d79-f0c44da7ca8f
588429.6875,6070414.0001,848,3539,Veržuvos st.,Nemenčinės pl.,link Nemenčinės,SĮSP,Vilniaus miesto,yra,nėra, , ,yra,reikia perkelti,nėra,nėra,df85be39-c202-4343-95db-1e877ade7e12
574067.1875,6055089.5001,849,2810a,Chemijos st.,Fermentų g.,link Graičiūno g.,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,nėra,nėra,nėra,9a9a5e51-6ed9-403f-9f94-40553f8c4812
574305.0,6055050.0001,850,2811,Chemijos st.,Kirtimų g.,iš miesto,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti (seno tipo),nėra,nėra,d474346d-82f8-4d7a-8b6d-5c0ace1d1d8f
574703.0,6054475.0001,851,2812,Prekybos st.,Kirtimų g.,į miestą,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti (seno tipo),nėra,nėra,e5a81e2e-412d-487c-ae12-66e54bba0768
574748.0,6054403.0001,852,2813,Prekybos st.,Kirtimų g.,iš miesto,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti (seno tipo),nėra,nėra,f274e678-150d-4612-b2a7-d8c1b5283dc5
575079.0,6053970.0001,853,2814,Juodšilių st.,Kirtimų g.,į Vaidotus,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti (seno tipo),nėra,nėra,859a97e2-be2a-4d58-9d2e-75fbcd8b15bc
588343.7187,6056493.224,854,4304,Daržininkai,Minsko pl.,iš stoties,LAKD,Vilniaus rajono,yra,nėra, , ,yra,nėra,nėra,nėra,56f95905-686f-4298-93a2-73681cf35b7d
592432.375,6062489.0001,855,2359,Rytų st.,Linksmoji g.,link Pramonės g.,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,yra,nėra,nėra,843376ba-f92a-4ab8-a7c7-457a21713e9c
576443.25,6052325.0001,856,2817,Šaltinio st.,Krantinės g.,link Kirtimų g.,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,yra,yra,Vilniaus r. savivaldybė,"Nestandartinis (fanerInis, kombinuotas, kt)",nėra,yra (seno tipo),nėra,nėra,f667441f-81d3-4fdf-bc11-98d8aa0b41f9
575085.5521,6053936.0396,857,2820,Juodšilių st.,Kirtimų g.,į A. Panerius,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti (seno tipo),nėra,nėra,90dedb9b-d334-4504-a8b9-06e3d32abf1d
574413.125,6053670.5001,859,2823,Vilniaus Pergalė,V.A Graičiūno g.,į miestą,SĮSP,Vilniaus miesto,reikalingas remontas,yra,SĮSP,Standartinis,nėra,reikia perkelti (seno tipo),nėra,nėra,50a34ea6-c19f-4d20-a5e6-82fcabb83e22
576953.8116,6052602.7017,860,2824,Krantinės st.,Krantinės g.,į Vaidotus,SĮSP,Vilniaus miesto,yra,yra,SĮSP,"Nestandartinis (fanerInis, kombinuotas, kt)",nėra,yra,nėra,nėra,a9462e63-d4d9-4625-9a4c-de1ebee67922
581896.915,6071755.0768,861,5106,Vanaginė st.,Molėtų pl.,į Riešę,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,yra,nėra, , ,yra,reikia perkelti (seno tipo),nėra,nėra,6e5764c8-3662-4be5-a88f-a2b61876c0a2
581156.8625,6074302.9451,862,5132,Kaštonų st.,Molėtų g.,į Riešę,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,yra,nėra, , ,yra,reikia perkelti,nėra,nėra,3a2ea405-6d46-4fb0-82ed-9f538f9c9996
580469.742140811,6069386.67715777,863,2150,Mokslininkų st.,Mokslininkų g,iš centro,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,reikia perkelti,nėra,nėra,19585fd9-ab7d-40f8-be14-5288cd1c7e13
575624.375,6056067.0001,864,2938,Vilijos st.,Galvės g.,link Trakų,SĮSP,Vilniaus miesto,reikalingas remontas,nėra, , ,nėra,yra,nėra,nėra,20828077-3b49-4d8e-a103-5c46568a1d5e
585805.0667,6062215.5401,865,1214,Šaudykla,S.Batoro g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,,86e69b7c-f285-4575-908f-dbb5320ae1a7
574310.1208,6055710.448,866,2908,Galvės st.,Galvės g.,į miestą,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,yra (seno tipo),nėra,nėra,02e21d57-c64e-4c37-84bf-cb902c25191b
574299.5729,6055743.673,867,2910,Galvės st.,Galvės g.,iš miesto,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti (seno tipo),nėra,nėra,0a078f97-b2c6-4840-896a-df1f81002c3c
580997.7058,6074687.3318,868,5202,Kooperatyvo st.,Molėtų g.,iš miesto,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,yra,nėra, , ,yra,nėra,nėra,nėra,2e147345-b152-44ba-8575-90efb78ab0cc
578206.7183,6068817.7118,869,5004,Medelynas,Ukmergės g.,į miestą,SĮSP,Vilniaus miesto,reikalingas remontas,nėra,,,yra,yra,nėra,nėra,946c032f-0f21-4f43-89c2-22da2cc534be
577143.625,6057163.5001,870,2423,Jankiškių st.,Titnago g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Stiklinis,nėra,reikia perkelti,nėra,nėra,b020ba78-284c-4825-977e-965fe3bdc049
582197.625,6055804.5001,871,2620,Tiekimo st.,Dariaus ir Girėno g.,į miestą,SĮSP,Vilniaus miesto,reikalingas remontas,nėra,,,yra,yra,nėra,nėra,84b87225-5c3a-4f8a-9417-be15a258e91b
573307.3292,6056219.0001,872,2917,Šešėlių st.,Žarijų g.,link Galvės g.,SĮSP,Vilniaus miesto,yra,yra,SĮSP,"Nestandartinis (fanerInis, kombinuotas, kt)",nėra,reikia perkelti,nėra,nėra,57c9e2ec-771a-4de6-9471-35ecf7ea41d1
587917.79,6069565.6534,873,3537,Smėlynė,Nemenčinės pl.,link Nemenčinės,SĮSP,Vilniaus miesto,yra,nėra, , ,yra,yra,nėra,nėra,e2fbb95c-cbe0-40d5-b54b-159287b6b50b
592573.6167,6063034.4105,874,2371,Linksmoji st.,Linksmoji g.,link Pramonės g.,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,57f42818-5d1b-4449-aa5d-c17c5da3204a
589396.25,6067344.5001,875,1014,Baniškės,Plytinės g.,į N.Vilnia,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,yra,yra,nėra,nėra,5774dfbe-5540-4e15-8ddf-92d3cb45421b
580258.165,6054619.9268,876,5117,Ąžuolijai,Eišiškių plentas,iš stoties,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,yra,nėra,,73efb2d9-99cc-4b5d-878e-6c2f1febc1e3
573010.5703,6055229.6537,877,2940,Stasylų st.,Galvės g.,link Trakų vokės,SĮSP,Vilniaus miesto,yra,nėra, , ,yra,yra (seno tipo),nėra,nėra,fcc809d9-8065-441d-a551-e0bb86a79d01
574271.0854,6058141.498,878,2924,Kauno plentas,Kirtimų g.,link Gariūnų,SĮSP,Vilniaus miesto,yra,yra,SĮSP,"Nestandartinis (fanerInis, kombinuotas, kt)",nėra,yra,nėra,nėra,731e7ab1-a7b6-4ffe-bdd4-2324fffc9658
574265.5458,6058254.2522,879,2925,Kauno plentas,Kirtimų g.,link Lentvario g.,SĮSP,Vilniaus miesto,yra,yra,SĮSP,"Nestandartinis (fanerInis, kombinuotas, kt)",nėra,yra,nėra,nėra,eaa13f98-f362-493e-806b-266e52272759
574780.5958,6058668.0584,880,2927,Gariūnai,Gariūnų g.,link Savanorių pr.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux, ,nėra,reikia perkelti,nėra,nėra,d7351257-3eeb-4f1a-8817-593a6819e9bd
574898.1,6058686.5293,881,2928,Gariūnai,Gariūnų g.,link Lazdynų,SĮSP,Vilniaus miesto,yra,yra,JCDecaux, ,nėra,yra,nėra,nėra,4a0a15fa-899e-46b3-9b18-3476115049db
584718.625,6059722.5001,882,1311,Ribiškės,Ribiškių Didžioji g.,iš stoties,SĮSP,Vilniaus miesto,yra,nėra, , ,yra,yra,nėra,nėra,bac09372-6530-4265-ad21-2abada742c9c
578768.1377,6075432.346,883,5218,Ežero st.,Bendorių kelias,link M.Riešės,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,yra,nėra, , ,yra,nėra,nėra,nėra,711408cc-4933-4399-b2df-005ff366b3dc
575680.4758,6059409.5851,884,2933,Vandenvala,Gariūnų g.,link Gariūnų,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,nėra,yra,nėra,nėra,9972c88e-d770-4b5c-ae55-f27a3808fdcd
575726.1092,6059397.4617,885,2934,Vandenvala,Gariūnų g.,link Lazdynų,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,yra,nėra,nėra,b16a40d4-9702-4c26-b78b-069202b39cea
589029.6875,6063108.0001,886,2319,Užtvankos st.,Alberto Kojelavičiaus g.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,nėra,, ,yra,yra,nėra,nėra,cb165f1d-67e5-4b32-8fb3-cf4b467104e4
588282.0467,6063017.9051,887,2310,Kučkuriškės,Alberto Kojelavičiaus g.,į miestą,SĮSP,Vilniaus miesto,reikalingas remontas,nėra, , ,yra,yra,nėra,nėra,43f5b22d-1618-40a1-beb4-b4f077b76775
588152.6792,6051895.5551,888,4318,Draugystės st.,Žygio g.,iš stoties,LAKD,Vilniaus rajono,reikalingas remontas,nėra, , ,yra,reikia perkelti (seno tipo),nėra,nėra,bd87c03f-f423-414e-bb8d-3b5336b3b1ea
586834.0625,6068099.0001,889,3552,Nugalėtojų st.,Nemenčinės pl.,link Antakalnio,SĮSP,Vilniaus miesto,reikalingas remontas,nėra, , ,nėra,reikia perkelti,nėra,nėra,936146d5-d683-4775-af8d-b4cdcbfc5337
573431.5625,6058548.0001,890,2939,Prekybos bazė,Savanorių pr.,Maxima bazė,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti (seno tipo),nėra,nėra,e09855e2-34d7-4e9e-8c24-cbc24d07693b
591898.875,6073894.5001,891,3559,Balžio st.,Balžio g.,iš Antakalnio,SĮSP,Vilniaus miesto,reikalingas remontas,nėra,, ,nėra,yra,nėra,nėra,5a09f656-2785-477b-b25c-8ee6e6112c3d
583205.9896,6064376.797,892,0927,Ulonų st.,Ulonų g.,link Lukšio g.,SĮSP,Vilniaus miesto,yra,nėra,JCDecaux, ,yra,yra,nėra,yra - veikia,467b095d-4537-46db-8d1b-83e1385ffc05
584092.8908,6057262.2884,893,4004,Šalčininkų kryptis,Liepkalnio g.,į stotį,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,yra,nėra,nėra,afebe9c1-255c-4e72-bbd0-311c03aab4ed
576754.5875,6072255.923,894,5213,Klevinė,Senasis Ukmergės kelias,iš miesto,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,yra,nėra,,,yra,yra,nėra,nėra,886a049b-9ec7-4cdd-93e5-f14ed4e89abd
587056.25,6070581.5001,895,2215,Staviškės,Ožkinių g.,iš centro,SĮSP,Vilniaus miesto,yra,nėra,,,nėra,reikia perkelti,nėra,nėra,ff2abad6-83a8-4dd9-9a51-94912b2c23f7
577729.5,6068777.5001,896,5007,Tarandė,Tarandės g.,iš miesto,SĮSP,Vilniaus miesto,reikalingas remontas,nėra, , ,nėra,yra,nėra,nėra,d1676e2f-7b51-498d-a850-3aa3916dc8b0
578061.875,6057292.5001,897,2413,Žemieji Paneriai,Savanorių pr.,galinė st.,SĮSP,Vilniaus miesto,reikalingas remontas,nėra,, ,nėra,reikia perkelti,nėra,nėra,622aedd2-945f-41ce-bd86-f62cf1bd0633
578650.9646,6053427.998,898,5108,Raisteliai,Eišiškių plentas,iš miesto,SĮSP,Vilniaus miesto,yra,nėra, , ,yra,reikia perkelti,nėra,nėra,5835b2af-2f35-4034-961c-f30f87a478f7
567552.0,6057920.0001,899,3000,Kilimų fabrikas,Klevų al.,link Grigiškių,TRAKŲ R. SAVIVALDYBĖ,Trakų rajono,yra,yra,Trakų r. savivaldybė,Standartinis,nėra,reikia perkelti (seno tipo),nėra,nėra,e003fe60-efc4-4575-9348-a0d76157e336
568439.984545179,6058517.10557531,900,3001,Naujasis Lentvaris,Vytauto g.,link Grigiškių,TRAKŲ R. SAVIVALDYBĖ,Trakų rajono,yra,yra,Trakų r. savivaldybė,Stiklinis,nėra,yra (seno tipo),nėra,nėra,9c7e864d-1fbd-4179-a648-8dbbe50185f5
568349.0657,6058462.557,901,3002,Naujasis Lentvaris,Vytauto g.,į miestą,TRAKŲ R. SAVIVALDYBĖ,Trakų rajono,reikalingas remontas,yra,Trakų r. savivaldybė,Standartinis,nėra,reikia perkelti (seno tipo),nėra,nėra,1efc06b8-e905-4654-b065-be4e40b7170f
567473.0,6058110.0001,902,3004,Kilimų fabrikas,Klevų al.,į miestą,TRAKŲ R. SAVIVALDYBĖ,Trakų rajono,yra,yra,Trakų r. savivaldybė,Stiklinis,nėra,yra (seno tipo),nėra,nėra,2f2ac2a1-0542-451a-9a67-7f7b2a03d9bf
587375.9375,6066868.0001,903,1008,Aukštagiris,Plytinės g.,į N.Vilnia,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,yra,nėra,nėra,c3d2037b-460b-4a6c-9b8b-8ce3498e1290
571556.9096,6055218.797,904,3101,Eduardo Andrė st.,Eduardo Andrė g,į miestą,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,yra (seno tipo),nėra,nėra,c875ca93-eec6-45df-b5c2-d0ceec50d209
590341.25,6062764.5001,905,2340,Dūmų st.,Dūmų g.,į N.Vilnia,SĮSP,Vilniaus miesto,reikalingas remontas,nėra, , ,yra,yra,nėra,nėra,03b769f2-afb0-48c4-b1bf-07e6b5b6b500
591188.65134124,6063008.63624906,906,2360,Gandrų st.,Alberto Kojelavičiaus g.,link Šiaurės g,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,reikia perkelti,nėra,nėra,65fe1e2f-4435-4d4a-babd-c1bf4e2fc9ed
573540.9193,6052199.9532,907,3104,Daniliškės,Juozo Tiškevičiaus g.,į miesta,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Betoninis,nėra,reikia perkelti (seno tipo),nėra,nėra,b107d484-c973-44d9-99ab-8c65d59de4ef
586913.735,6072915.2464,908,2261,Ragės st.,Balsių g.,iš miesto,SĮSP,Vilniaus miesto,yra,nėra, , ,yra,reikia perkelti,nėra,nėra,9be47612-2442-441f-9602-5cd255abd85c
571679.6625,6054699.1595,909,3106,Trakų Vokė,Galvės g.,link Trakų,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti (seno tipo),nėra,nėra,3b7134ca-df8d-4911-9d4a-33d1f7ac6b6e
576992.7208,6073791.1914,910,5210,Bendoriai,Senasis Ukmergės kelias,į miestą,LAKD,Vilniaus rajono,yra,nėra, , ,yra,nėra,nėra,nėra,2c8186eb-109e-4366-93e1-f9dad8eea710
587410.0808,6068828.6168,911,3534,Turniškių miškas,Nemenčinės pl.,į Antakalnį,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,yra,nėra,nėra,b2c78351-4e17-4f70-9452-172dd32beee2
571843.4375,6054732.0001,912,3109,Trakų Vokė,Galvės g.,link Vaduvos g.,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,yra,nėra,nėra,bf955003-bee6-4038-b105-bad879b76de1
584645.5,6067941.5001,913,3554,Svajonių st.,Grybautojų g.,link paplūdimio ,SĮSP,Vilniaus miesto,reikalingas remontas,nėra, , ,nėra,yra,nėra,nėra,8ef89734-a7fc-45fa-a938-2cec680da4b8
580400.21514607,6069406.8547081,914,2149,Mokslininkų st.,Mokslininkų g,į miestą,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti,nėra,nėra,a3bce42d-5559-4e93-8f97-6a5058162c5c
577436.125,6057045.0001,915,2901,Valkininkų st.,Titnago g.,link Savanorių pr.,SĮSP,Vilniaus miesto,yra,nėra, , ,yra,reikia perkelti,nėra,nėra,5dce259c-e194-4d7f-8b11-6b9584b1fcf4
581752.375,6069719.0001,916,2110,Jono Kairiūkščio st.,J.Kairiūkščio g.,iš centro,SĮSP,Vilniaus miesto,yra,nėra, , ,nėra,yra,nėra,nėra,ea6bc75f-d393-4995-94cc-5ac827c8bf5a
588983.75,6071630.0001,917,3541,Karačiūnai,Nemenčinės pl.,link Nemenčinės,SĮSP,Vilniaus miesto,yra,nėra, , ,nėra,reikia perkelti,nėra,nėra,1643e9e8-683e-45ec-a57e-138eeedec3c9
578717.1875,6065799.0001,918,3201,Pumpėnų st.,Justiniškių g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,reikia perkelti,nėra,yra - veikia,3b19cf22-15ce-44df-94e0-1cd681c69b18
578774.375,6065711.0001,919,3202,Taikos st.,Justiniškių g.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,nėra,yra - veikia,fbc841fe-6a51-443a-9e31-e8a19e22d5d4
578762.3392,6065600.7118,920,3204,Taikos st.,Justiniškių g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,yra,dingęs,5af7d0ba-b2e2-4be3-b97c-32e0c15316e5
578412.4233,6065701.1751,921,3205,Mykolo Biržiškos gimnazija,Taikos g.,link Justiniškių g.,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,nėra,dingęs,2a69a032-5d0c-46c8-a76c-0810fae89a8b
578494.4858,6065672.9784,922,3206,Mykolo Biržiškos gimnazija,Taikos g.,link Rygos g.,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,nėra,dingęs,cf585af3-12ec-492a-b410-035a978ebc5c
578232.2275,6065448.0984,923,3207,Atžalyno st.,Taikos g.,link Justiniškių g.,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,nėra,nėra,71c9869d-a926-4425-8fd8-53b4ce2779fa
578219.7383,6065330.0001,924,3208,Atžalyno st.,Taikos g.,link žiedo,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,reikia perkelti,nėra,nėra,44d98dae-a80a-4183-a5fb-4b269e700cd0
578747.381916316,6065277.12931365,925,3209,Justiniškės,Justiniškių g.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,yra,nėra,5c13efae-8ad6-4918-9142-16db5df0f5a3
578656.325,6065145.9818,926,3211,Justiniškės,Justiniškių g.,link Laisvės pr.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,dingęs,57a7c0fc-ea33-4e8a-923d-860c2ecafe16
578295.1608,6065028.7118,927,3212,Šiaurinė st.,Taikos g.,link Rygos g.,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,nėra,nėra,bc4485ba-eb0a-4e95-8444-5211026eccef
578271.2567,6064964.7884,928,3213,Šiaurinė st.,Taikos g.,link žiedo,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,reikia perkelti,nėra,nėra,6f13c9e8-7b9b-40d8-a748-85170e61856a
578397.0,6064503.0001,929,3214,Lūžiai,Justiniškių g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,reikia perkelti,nėra,nėra,34401baf-9fee-4b66-a160-3fd12c1cde5e
578189.375,6064335.0001,930,3216,Justiniškių žiedas,Taikos g.,galinė st.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,dingęs,f1d64133-3914-43bd-926d-18fabacc7ee9
579224.7983,6065151.1751,931,3218,Rygos st.,Rygos g.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,yra,nėra,f2311dbe-b557-4de9-9664-75d1a547be6e
579371.2008,6065425.6351,932,3219,Čiobiškio st.,Laisvės pr.,į centrą,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,709b69be-36cc-4204-a4c3-582a6d19132c
578354.375,6063917.5001,933,3220,Kaukaro st.,Justiniškių g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,nėra,8f02885f-5af7-43f5-85b8-8f53ade9c998
578536.75,6066156.5001,934,3301,Sūduvių st.,Justiniškių g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,nėra,0bc5b42d-9119-466a-95a4-60296ab02373
578525.0,6066248.0001,935,3302,Sūduvių st.,Justiniškių g.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,reikia perkelti,nėra,yra - veikia,f427c127-e055-4d62-a91c-e3628240cd9f
578461.75,6066497.5001,936,3303,Medeinos st.,Justiniškių g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,nėra,b2ef51df-2408-4986-9a77-896d78accef1
578516.125,6066605.0001,937,3304,Medeinos st.,Justiniškių g.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,nėra,nėra,60b1012f-98aa-43fe-b83d-d4dbcd4ece25
578544.4317,6067148.8651,938,3305,Skalvių st.,Justiniškių g.,įlaipinimo st.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Siauro tipo,yra,reikia perkelti,yra,yra - neveikia,3142e90c-8e8b-42b1-b800-cbc5467bc061
587611.75,6070948.5001,939,2217,Ožkiniai,Ožkinių g.,iš centro,SĮSP,Vilniaus miesto,yra,nėra,,,nėra,yra,nėra,nėra,bafe8ea2-c2b9-4a4e-8f8b-c0ddd968e572
578876.3367,6066793.7809,940,3307,Gabijos st.,Gabijos g.,link Justiniškių g.,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Stiklinis,yra,reikia perkelti,nėra,dingęs,30d239f0-c15e-4f02-8ac1-2165c211c0b8
578993.9625,6066807.5951,941,3308,Gabijos st.,Gabijos g.,link Pašilaičių g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,yra,yra,nėra,dingęs,ef94e886-57ae-4bf5-8400-a78a01895f09
579150.3125,6067279.0001,942,3310,Deivių st.,Gabijos g.,įlaipinimo st.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,nėra,reikia perkelti,nėra,dingęs,495028d5-44ff-4af5-8289-a2ba4cbcdd76
